Taxa and Samples	A1_1	A1_2	A1_3	A1_4	A2_1	A2_2	A2_3	A2_4	L1_1	L1_2	L1_3	L1_4	M1_1	M1_2	M1_3	M1_4	M2_1	M2_2	M2_3	M2_4	M3_1	M3_2	M3_3	M3_4	M4_1	M4_2	M4_3	M4_4	M5_1	M5_2	M5_3	M5_4	S_1	S_2	S_3	S_4
ASV10341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00008323640798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00008323640798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72196343082696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72196343082696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72196343082696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72196343082696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72196343082696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72196343082696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10349	0	1.43977203921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10350	0	1.43977203921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10351	0	1.43977203921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10352	0	1.43977203921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10353	0	1.43977203921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10354	0	1.43977203921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10355	0	1.43977203921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92642474138975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92642474138975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92642474138975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86165575550113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86165575550113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86165575550113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86165575550113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86165575550113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86165575550113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86165575550113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08663579630593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08663579630593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08663579630593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08663579630593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08663579630593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08663579630593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66395276973437	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66395276973437	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66395276973437	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66395276973437	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66395276973437	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66395276973437	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85175656299389	0	0	0	0	0	0	0	0	0	0	0	0
ASV10379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85175656299389	0	0	0	0	0	0	0	0	0	0	0	0
ASV10380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85175656299389	0	0	0	0	0	0	0	0	0	0	0	0
ASV10381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85175656299389	0	0	0	0	0	0	0	0	0	0	0	0
ASV10382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85175656299389	0	0	0	0	0	0	0	0	0	0	0	0
ASV10383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85175656299389	0	0	0	0	0	0	0	0	0	0	0	0
ASV10384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85175656299389	0	0	0	0	0	0	0	0	0	0	0	0
ASV10385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69471818534841	0	0	0	0	0	0	0	0	0	0	0
ASV10386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69471818534841	0	0	0	0	0	0	0	0	0	0	0
ASV10387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69471818534841	0	0	0	0	0	0	0	0	0	0	0
ASV10388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69471818534841	0	0	0	0	0	0	0	0	0	0	0
ASV10389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69471818534841	0	0	0	0	0	0	0	0	0	0	0
ASV10390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69471818534841	0	0	0	0	0	0	0	0	0	0	0
ASV10391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09549731084046	0	0	0	0	0	0	0	0	0	0
ASV10392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09549731084046	0	0	0	0	0	0	0	0	0	0
ASV10393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09549731084046	0	0	0	0	0	0	0	0	0	0
ASV10394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71894702846783	0	0	0	0	0	0	0	0	0
ASV10402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	0	0	0	0	0	0	0
ASV10421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.999583937981	0	0	0	0	0	0	0
ASV10422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.999583937981	0	0	0	0	0	0	0
ASV10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.999583937981	0	0	0	0	0	0	0
ASV10424	0	0	2.11036972433154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10425	0	0	2.11036972433154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10426	0	0	2.11036972433154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10427	0	0	2.11036972433154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99833695077736	0	0	0	0	0	0
ASV10439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99858620448723	0	0	0	0	0
ASV10440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99858620448723	0	0	0	0	0
ASV10441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99858620448723	0	0	0	0	0
ASV10442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99858620448723	0	0	0	0	0
ASV10443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99858620448723	0	0	0	0	0
ASV10444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99858620448723	0	0	0	0	0
ASV10445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98694833260173	0	0	0	0
ASV10446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98694833260173	0	0	0	0
ASV10447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98694833260173	0	0	0	0
ASV10448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98694833260173	0	0	0	0
ASV10449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98694833260173	0	0	0	0
ASV10450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98694833260173	0	0	0	0
ASV10451	0	0	0	0	0	1.0712969687146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2436624134142	0	0	0	0
ASV10452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62777874970082	0	0	0
ASV10464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70787058631329	0	0
ASV10465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70787058631329	0	0
ASV10466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70787058631329	0	0
ASV10467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70787058631329	0	0
ASV10468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70787058631329	0	0
ASV10469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70787058631329	0	0
ASV10470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75020609340653	0
ASV10471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75020609340653	0
ASV10472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75020609340653	0
ASV10473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75020609340653	0
ASV10474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75020609340653	0
ASV10475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75020609340653	0
ASV10476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70092005609821
ASV10484	0	0	0	1.73686202296541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10485	0	0	0	1.73686202296541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10486	0	0	0	1.73686202296541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10487	0	0	0	1.73686202296541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10488	0	0	0	1.73686202296541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10489	0	0	0	1.73686202296541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10490	0	0	0	1.73686202296541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10491	0	0	0	0	1.69815744271294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10492	0	0	0	0	1.69815744271294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10493	0	0	0	0	1.69815744271294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10494	0	0	0	0	1.69815744271294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10495	0	0	0	0	0	1.60658981452828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10496	0	0	0	0	0	1.60658981452828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10497	0	0	0	0	0	1.60658981452828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10498	0	0	0	0	0	0	1.56382106318251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10499	0	0	0	0	0	0	1.56382106318251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10500	0	0	0	0	0	0	1.56382106318251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10501	0	0	0	0	0	0	1.56382106318251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10502	0	0	0	0	0	0	0	2.19730144037362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10503	0	0	0	0	0	0	0	2.19730144037362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10504	0	0	0	0	0	0	0	2.19730144037362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
